New data 
chr2L	12095516	12098758
chr2L	12102428	12105120
chr2L	12107943	12110086
chr2L	12133058	12134501
chr2L	12171951	12173895
chr2L	12206796	12208727
chr2L	12365006	12367367
chr2L	12403013	12405930
chr2L	12420755	12425770
chr2L	12426674	12428804
chr2L	12432806	12437559
chr2L	12454365	12456210
chr2L	12456556	12458269
chr2L	12460005	12462666
chr2L	12464467	12466568
chr2L	12466601	12468930
chr2L	12474212	12476475
chr2L	12482753	12485281
chr2L	12492641	12494628
chr2L	12503375	12505596
chr2L	12506982	12508659
chr2L	12513047	12515556
chr2L	12519595	12522508
chr2L	12526702	12530907
chr2L	12531312	12533404
chr2L	12533794	12536589
chr2L	12539487	12541254
chr2L	12541530	12544644
chr2L	12544812	12547867
chr2L	12691605	12694026
chr2L	12694036	12694100
chr2L	12694151	12695798
chr2L	12703471	12706351
chr2L	12706707	12708600
chr2L	12711551	12713423
chr2L	12717978	12722946
chr2L	12821700	12825070
chr2L	12836536	12838461
chr2L	12973160	12976118
chr2L	12999749	13001557
chr2L	13003116	13005271
chr2L	13018076	13020195
chr2L	13020317	13022401
chr2L	13059127	13061426
chr2L	13126894	13128218
chr2L	13164023	13166951
chr2L	13175714	13178148
chr2L	13178157	13178275
chr2L	13178312	13180263
chr2L	13181559	13183571
chr2L	13190348	13193280
chr2L	13202426	13208869
chr2L	13210910	13212923
chr2L	13214817	13216990
chr2L	13218734	13221024
chr2L	13221308	13223503
chr2L	13243563	13245802
chr2L	13285694	13287642
chr2L	13289254	13291962
chr2L	13295269	13297763
chr2L	13365225	13371977
chr2L	13372829	13375206
chr2L	13377502	13380049
chr2L	13381569	13383482
chr2L	13386338	13388595
chr2L	13394017	13396205
chr2L	13398018	13400017
chr2L	13444729	13446613
chr2L	13458318	13460009
chr2L	13506805	13517064
chr2L	13548201	13551364
chr2L	13552549	13555106
chr2L	13569150	13573998
chr2L	13614352	13616374
chr2L	13639653	13642528
chr2L	13770163	13772048
chr2L	13778968	13781843
chr2L	13782574	13784718
chr2L	13790333	13791614
chr2L	13792479	13794563
chr2L	13810505	13812496
chr2L	13812693	13814869
chr2L	13826956	13828547
chr2L	13828555	13830919
chr2L	13832271	13836518
chr2L	13838496	13841054
chr2L	13841269	13843130
chr2L	13881194	13882892
chr2L	13903129	13905725
chr2L	13931164	13932337
chr2L	14010804	14012671
chr2L	14020445	14026347
chr2L	14229562	14230777
chr2L	14233173	14235813
chr2L	14236327	14237640
chr2L	14251821	14253374
chr2L	14262164	14263978
chr2L	14287469	14288951
chr2L	14333281	14335034
chr2L	14347796	14349794
chr2L	14354039	14357122
chr2L	14358418	14360078
chr2L	14361358	14362755
chr2L	14598416	14600207
chr2L	14688077	14690387
chr2L	14705459	14707363
chr2L	14851272	14852263
chr2L	14994992	14996545
chr2L	15004669	15008422
chr2L	15008926	15010963
chr2L	15037774	15040538
chr2L	15056146	15059019
chr2L	15059696	15062474
chr2L	15066882	15069164
chr2L	15112303	15114497
chr2L	15255422	15257489
chr2L	15263503	15265725
chr2L	15270790	15273379
chr2L	15274158	15276045
chr2L	15424993	15426937
chr2L	15497975	15501780
chr2L	15744523	15749221
chr2L	15750025	15753003
chr2L	15761002	15765037
chr2L	15767391	15769275
chr2L	15770181	15772042
chr2L	15907954	15915024
chr2L	16250455	16252983
chr2L	16254402	16259159
chr2L	16260893	16262872
chr2L	16273322	16275123
chr2L	16278163	16281231
chr2L	16283286	16289308
chr2L	16298582	16301133
chr2L	16301927	16304156
chr2L	16306286	16308301
chr2L	16309581	16311866
chr2L	16324005	16327297
chr2L	16328248	16329983
chr2L	16349269	16354149
chr2L	16355561	16357885
chr2L	16444277	16446170
chr2L	16447054	16452133
chr2L	16490332	16493614
chr2L	16499915	16501230
chr2L	16507211	16508745
chr2L	16510882	16512374
chr2L	16518461	16523501
chr2L	16524844	16537066
chr2L	16542534	16544250
chr2L	16544849	16546910
chr2L	16587002	16589252
chr2L	16600585	16603057
chr2L	16610323	16614074
chr2L	16619737	16622665
chr2L	16622749	16625680
chr2L	16636433	16640045
chr2L	16640243	16642196
chr2L	16644610	16646870
chr2L	16655809	16657949
chr2L	16676178	16678132
chr2L	16678923	16681540
chr2L	16702391	16704658
chr2L	16715555	16717201
chr2L	16718722	16722469
chr2L	16726780	16730819
chr2L	16731115	16733310
chr2L	16737385	16739374
chr2L	16742144	16744536
chr2L	16801575	16802655
chr2L	16815201	16818653
chr2L	16824002	16828312
chr2L	16878530	16880426
chr2L	16886254	16889918
chr2L	16909375	16911362
chr2L	17367924	17369230
chr2L	17378281	17380300
chr2L	17382960	17386319
chr2L	17409540	17411616
chr2L	17427112	17431668
chr2L	17448564	17452144
chr2L	17471840	17474462
chr2L	17476806	17478930
chr2L	17480399	17481628
chr2L	17483313	17485380
chr2L	17500050	17502232
chr2L	17589581	17590647
chr2L	17777794	17779023
chr2L	17783898	17785578
chr2L	17962283	17964367
chr2L	18137008	18139121
chr2L	18140702	18153571
chr2L	18157726	18159870
chr2L	18440736	18444377
chr2L	18447973	18449941
chr2L	18453466	18455613
chr2L	18483794	18485688
chr2L	18557320	18559558
chr2L	18560816	18564502
chr2L	18565294	18567431
chr2L	18570882	18573363
chr2L	18589877	18591928
chr2L	18603932	18607817
chr2L	18611456	18612995
chr2L	18616397	18618370
chr2L	18621153	18623172
chr2L	18626054	18628042
chr2L	18628240	18632584
chr2L	18652620	18654127
chr2L	18655332	18656927
chr2L	18665683	18666769
chr2L	18676178	18678453
chr2L	18681155	18682985
chr2L	18687786	18690650
chr2L	18692948	18696781
chr2L	18697831	18699685
chr2L	18702037	18704471
chr2L	18704736	18706768
chr2L	18707307	18709882
chr2L	18731866	18734214
chr2L	18734973	18736775
chr2L	18776308	18777640
chr2L	18829863	18832213
chr2L	18838250	18840742
chr2L	18856710	18860284
chr2L	18865738	18868701
chr2L	18880245	18883526
chr2L	18942851	18945812
chr2L	18947859	18949918
chr2L	18950817	18952916
chr2L	18953526	18955322
chr2L	18956442	18957972
chr2L	18965059	18967159
chr2L	18967752	18969894
chr2L	18973105	18975565
chr2L	18981078	18988605
chr2L	19002286	19004405
chr2L	19008030	19010442
chr2L	19032539	19036567
chr2L	19044239	19046342
chr2L	19050883	19055676
chr2L	19063917	19065666
chr2L	19113461	19115273
chr2L	19122879	19124760
chr2L	19126190	19128148
chr2L	19130709	19136225
chr2L	19138045	19139682
chr2L	19139691	19143509
chr2L	19145144	19148071
chr2L	19153779	19167134
chr2L	19180866	19182626
chr2L	19185076	19186998
chr2L	19360720	19364718
chr2L	19393205	19394460
chr2L	19396196	19400384
chr2L	19422508	19427795
chr2L	19429497	19431663
chr2L	19431815	19434637
chr2L	19443807	19446073
chr2L	19452015	19454655
chr2L	19462099	19465128
chr2L	19489187	19491150
chr2L	19492139	19494602
chr2L	19497218	19499196
chr2L	19507518	19509834
chr2L	19525459	19531106
chr2L	19532350	19534561
chr2L	19541410	19543797
chr2L	19545920	19550691
chr2L	19569662	19578689
chr2L	19579372	19581434
chr2L	19581501	19585104
chr2L	19586107	19588314
chr2L	19734811	19736972
chr2L	19755851	19759768
chr2L	19763138	19765665
chr2L	19790347	19793121
chr2L	19794805	19797018
chr2L	19864955	19866849
chr2L	19886724	19888673
chr2L	19914829	19915833
chr2L	19934286	19936283
chr2L	20060081	20062453
chr2L	20064846	20067353
chr2L	20074354	20076758
chr2L	20083979	20086493
chr2L	20090188	20092412
chr2L	20092907	20095166
chr2L	20096345	20098523
chr2L	20103701	20105861
chr2L	20105863	20107752
chr2L	20115052	20119185
chr2L	20119734	20122080
chr2L	20147517	20149556
chr2L	20204482	20205930
chr2L	20222123	20224076
chr2L	20348947	20351494
chr2L	20414219	20418727
chr2L	20427800	20430170
chr2L	20462474	20464515
chr2L	20637533	20639695
chr2L	20644590	20648715
chr2L	20649128	20651040
chr2L	20655183	20657333
chr2L	20675004	20677061
chr2L	20681181	20683268
chr2L	20713634	20717289
chr2L	20733248	20736620
chr2L	20756884	20759743
chr2L	20786549	20788634
chr2L	20792382	20793161
chr2L	20793189	20794816
chr2L	20796356	20798978
chr2L	20799492	20802373
chr2L	20803251	20804437
chr2L	20804842	20807409
chr2L	20820754	20825082
chr2L	20825278	20825650
chr2L	20829197	20832283
chr2L	20863834	20865905
chr2L	20883768	20885011
chr2L	20885118	20885486
chr2L	20890799	20892348
chr2L	20911839	20911950
chr2L	20912003	20919947
chr2L	20921722	20923942
chr2L	20925238	20927054
chr2L	20927091	20928324
chr2L	20935191	20937235
chr2L	21038033	21040922
chr2L	21041307	21042771
chr2L	21050399	21054922
chr2L	21095740	21097936
chr2L	21101596	21103624
chr2L	21106848	21110255
chr2L	21141240	21144244
chr2L	21147691	21150112
chr2L	21153109	21155049
chr2L	21155270	21157564
chr2L	21157628	21159715
chr2L	21162283	21164581
chr2L	21165650	21169718
chr2L	21178053	21180935
chr2L	21208843	21210254
chr2L	21213961	21216183
chr2L	21217601	21222431
chr2L	21235890	21238843
chr2L	21249567	21252948
chr2L	21260158	21264585
chr2L	21308196	21312295
chr2L	21312509	21315379
chr2L	21343352	21345612
chr2L	21396419	21398449
chr2L	21558863	21560759
chr2L	21572135	21574569
chr2L	21622678	21625360
chr2L	21627787	21631017
chr2L	21656599	21659816
chr2L	21675920	21679414
chr2L	21680555	21685906
chr2L	21752143	21754610
chr2L	21756223	21759109
chr2L	21794183	21796141
chr2L	22113341	22115516
chr2L	22120571	22122940
chr2L	22128961	22131892
chr2L	22147612	22150013
chr2L	22167515	22170457
chr2L	22176305	22178063
chr2L	22178953	22180859
chr2L	22238691	22240950
chr2L	22246665	22250740
chr2L	22260298	22262182
chr2L	22281566	22283909
chr2L	22353107	22355577
chr2L	22427635	22431867
chr2L	22441954	22443625
chr2L	22470694	22472959
chr2L	22689940	22692099
chr2L	22735271	22737894
chr2L	22816443	22818604
chr2L	22873958	22876015
chr2L	22960016	22962249
chr2L	22967284	22969246
chr2LHet	31286	35728
chr2LHet	168041	170004
chr2R	17357	19634
chr2R	74599	76799
chr2R	129443	131703
chr2R	135419	137281
chr2R	149453	149498
chr2R	357503	359949
chr2R	402861	405146
chr2R	433157	435417
chr2R	481754	483770
chr2R	505409	507561
chr2R	558249	560344
chr2R	615598	617561
chr2R	630967	632937
chr2R	675517	677329
chr2R	710748	713003
chr2R	715586	717853
chr2R	977012	979247
chr2R	1008735	1010752
chr2R	1014895	1016866
chr2R	1031201	1033205
chr2R	1137577	1139715
chr2R	1147194	1149217
chr2R	1180497	1182640
chr2R	1193642	1195781
chr2R	1225922	1229537
chr2R	1237118	1239142
chr2R	1246854	1248369
chr2R	1249686	1251727
chr2R	1258497	1259523
chr2R	1264366	1265854
chr2R	1303165	1305499
chr2R	1491400	1493548
chr2R	1495051	1497163
chr2R	1539356	1542072
chr2R	1549738	1552142
chr2R	1558073	1560272
chr2R	1578339	1581651
chr2R	1584204	1586411
chr2R	1588350	1590642
chr2R	1597851	1599823
chr2R	1602613	1604149
chr2R	1605520	1607397
chr2R	1619036	1620098
chr2R	1622320	1624707
chr2R	1640132	1643107
chr2R	1644358	1646238
chr2R	1646642	1649418
chr2R	1668535	1671351
chr2R	1854344	1856273
chr2R	1860934	1862859
chr2R	1867279	1870636
chr2R	1899797	1906194
chr2R	1909535	1911727
chr2R	1922155	1925015
chr2R	1929055	1931172
chr2R	1962864	1965352
chr2R	1972021	1974169
chr2R	2002082	2004107
chr2R	2006002	2009403
chr2R	2011826	2013987
