chr2L 723162 734762 9
chr2L 734762 735562 6
chr2L 735562 737162 9
chr2L 737162 737762 6
chr2L 737762 738962 9
chr2L 738962 739362 6
chr2L 739362 752162 9
chr2L 752162 752562 7
chr2L 752562 752962 8
chr2L 752962 753762 9
chr2L 753762 754962 8
chr2L 754962 760762 9
chr2L 760762 761962 6
chr2L 761962 788562 9
chr2L 788562 789162 6
chr2L 789162 809762 9
chr2L 809762 810362 5
chr2L 810362 812762 1
chr2L 812762 814562 2
chr2L 814562 817762 1
chr2L 817762 818162 2
chr2L 818162 822762 1
chr2L 822762 824562 2
chr2L 824562 826362 1
chr2L 826362 828562 3
chr2L 828562 839762 2
chr2L 839762 850762 3
chr2L 850762 853562 1
chr2L 853562 855362 2
chr2L 855362 855962 9
chr2L 855962 859962 4
chr2L 859962 863562 2
chr2L 863562 864762 5
chr2L 864762 868362 3
chr2L 868362 868762 2
chr2L 868762 872562 1
chr2L 872562 879362 2
chr2L 879362 892162 9
chr2L 892162 892562 8
chr2L 892562 892762 7
chr2L 892762 895162 9
chr2L 895162 896362 4
chr2L 896362 900162 9
chr2L 900162 900962 6
chr2L 900962 937362 9
chr2L 937362 937962 8
chr2L 937962 938762 7
chr2L 938762 939962 8
chr2L 939962 957962 9
chr2L 957962 958362 6
chr2L 958362 962962 9
chr2L 962962 963962 4
chr2L 963962 987162 9
chr2L 987162 987762 6
chr2L 987762 1049762 9
chr2L 1049762 1056962 2
chr2L 1056962 1061162 4
chr2L 1061162 1062162 2
chr2L 1062162 1074962 4
chr2L 1074962 1076962 3
chr2L 1076962 1078962 1
chr2L 1078962 1080362 2
chr2L 1080362 1081962 1
chr2L 1081962 1085762 2
chr2L 1085762 1099762 9
chr2L 1099762 1102962 4
chr2L 1102962 1107162 2
chr2L 1107162 1108562 1
chr2L 1108562 1111962 9
chr2L 1111962 1112762 4
chr2L 1112762 1113362 9
chr2L 1113362 1115962 2
chr2L 1115962 1121162 3
chr2L 1121162 1122962 4
chr2L 1122962 1126362 2
chr2L 1126362 1127562 3
chr2L 1127562 1130162 1
chr2L 1130162 1132362 2
chr2L 1132362 1132962 4
chr2L 1132962 1133362 9
chr2L 1133362 1134962 6
chr2L 1134962 1139762 9
chr2L 1139762 1140962 4
chr2L 1140962 1141962 9
chr2L 1141962 1143162 4
chr2L 1143162 1144162 3
chr2L 1144162 1147562 2
chr2L 1147562 1152162 1
chr2L 1152162 1153162 2
chr2L 1153162 1153962 1
chr2L 1153962 1156762 2
chr2L 1156762 1159762 1
chr2L 1159762 1163962 2
chr2L 1163962 1174162 1
chr2L 1174162 1177362 2
chr2L 1177362 1178962 1
chr2L 1178962 1183162 2
chr2L 1183162 1185362 1
chr2L 1185362 1186162 2
chr2L 1186162 1187562 3
chr2L 1187562 1189962 4
chr2L 1189962 1192162 2
chr2L 1192162 1193962 9
chr2L 1193962 1195562 4
chr2L 1195562 1199962 9
chr2L 1199962 1202162 4
chr2L 1202162 1239362 9
chr2L 1239362 1239962 4
chr2L 1239962 1242162 9
chr2L 1242162 1242962 4
chr2L 1242962 1245362 9
chr2L 1245362 1245762 6
chr2L 1245762 1293762 9
chr2L 1293762 1294162 6
chr2L 1294162 1296962 9
chr2L 1296962 1297562 6
chr2L 1297562 1361562 9
chr2L 1361562 1362162 4
chr2L 1362162 1372162 9
chr2L 1372162 1372762 6
chr2L 1372762 1385762 9
chr2L 1385762 1387562 7
chr2L 1387562 1388162 5
chr2L 1388162 1389962 4
chr2L 1389962 1391162 9
chr2L 1391162 1391762 4
chr2L 1391762 1392562 9
chr2L 1392562 1393962 6
chr2L 1393962 1397362 9
chr2L 1397362 1400562 4
chr2L 1400562 1403162 9
chr2L 1403162 1405162 4
chr2L 1405162 1406162 9
chr2L 1406162 1408562 6
chr2L 1408562 1418362 4
chr2L 1418362 1419562 6
chr2L 1419562 1420562 3
chr2L 1420562 1423762 4
chr2L 1423762 1427762 3
chr2L 1427762 1431562 4
chr2L 1431562 1435562 3
chr2L 1435562 1444762 4
chr2L 1444762 1445162 9
chr2L 1445162 1449762 6
chr2L 1449762 1451162 9
chr2L 1451162 1451762 6
chr2L 1451762 1452362 9
chr2L 1452362 1455162 4
chr2L 1455162 1458162 9
chr2L 1458162 1460162 6
chr2L 1460162 1460562 9
chr2L 1460562 1460762 4
chr2L 1460762 1463362 3
chr2L 1463362 1466562 4
chr2L 1466562 1467362 9
chr2L 1467362 1468762 4
chr2L 1468762 1473962 9
chr2L 1473962 1476762 4
chr2L 1476762 1500162 9
chr2L 1500162 1500762 7
chr2L 1500762 1502162 2
chr2L 1502162 1503162 1
chr2L 1503162 1593162 9
chr2L 1593162 1593962 4
chr2L 1593962 1598162 2
chr2L 1598162 1602962 4
chr2L 1602962 1609762 2
chr2L 1609762 1614362 1
chr2L 1614362 1619362 9
chr2L 1619362 1620162 1
chr2L 1620162 1620962 2
chr2L 1620962 1621362 9
chr2L 1621362 1651362 6
chr2L 1651362 1658162 3
chr2L 1658162 1662962 4
chr2L 1662962 1672762 3
chr2L 1672762 1677762 4
chr2L 1677762 1694562 3
chr2L 1694562 1697162 5
chr2L 1697162 1702762 2
chr2L 1702762 1704362 4
chr2L 1704362 1704762 3
chr2L 1704762 1711562 1
chr2L 1711562 1714162 2
chr2L 1714162 1715962 1
chr2L 1715962 1718362 2
chr2L 1718362 1723962 3
chr2L 1723962 1732562 1
chr2L 1732562 1737362 4
chr2L 1737362 1741362 3
chr2L 1741362 1743962 2
chr2L 1743962 1745762 3
chr2L 1745762 1750562 5
chr2L 1750562 1752162 1
chr2L 1752162 1758562 9
chr2L 1758562 1759162 7
chr2L 1759162 1884362 9
chr2L 1884362 1884962 1
chr2L 1884962 1885962 3
chr2L 1885962 1911562 4
chr2L 1911562 1914962 3
chr2L 1914962 1925962 4
chr2L 1925962 1934162 3
chr2L 1934162 1944162 2
chr2L 1944162 1973962 6
chr2L 1973962 1975362 1
chr2L 1975362 1979162 2
chr2L 1979162 1983362 1
chr2L 1983362 1986162 2
chr2L 1986162 1988562 1
chr2L 1988562 1990562 3
chr2L 1990562 1992362 4
chr2L 1992362 2007162 9
chr2L 2007162 2009562 4
chr2L 2009562 2010762 3
chr2L 2010762 2014562 4
chr2L 2014562 2018562 9
chr2L 2018562 2019162 8
chr2L 2019162 2028762 9
chr2L 2028762 2030962 2
chr2L 2030962 2037362 9
chr2L 2037362 2039962 1
chr2L 2039962 2044962 2
chr2L 2044962 2046562 1
chr2L 2046562 2048962 2
chr2L 2048962 2059162 9
chr2L 2059162 2059762 2
chr2L 2059762 2061962 9
chr2L 2061962 2062162 4
chr2L 2062162 2064162 9
chr2L 2064162 2065162 8
chr2L 2065162 2065962 9
chr2L 2065962 2066362 2
chr2L 2066362 2071562 9
chr2L 2071562 2073162 4
chr2L 2073162 2075962 9
chr2L 2075962 2078362 4
chr2L 2078362 2079762 9
chr2L 2079762 2083362 4
chr2L 2083362 2085162 9
chr2L 2085162 2085562 4
chr2L 2085562 2086362 9
chr2L 2086362 2086762 4
chr2L 2086762 2092162 9
chr2L 2092162 2092562 4
chr2L 2092562 2097962 9
chr2L 2097962 2100162 4
chr2L 2100162 2128162 2
chr2L 2128162 2129162 1
chr2L 2129162 2131362 3
chr2L 2131362 2135162 4
chr2L 2135162 2144162 2
chr2L 2144162 2148562 1
chr2L 2148562 2151562 2
chr2L 2151562 2152962 1
chr2L 2152962 2160362 2
chr2L 2160362 2161762 1
chr2L 2161762 2177962 3
chr2L 2177962 2178762 1
chr2L 2178762 2180362 3
chr2L 2180362 2184562 4
chr2L 2184562 2185562 9
chr2L 2185562 2188762 4
chr2L 2188762 2191162 2
chr2L 2191162 2193162 1
chr2L 2193162 2194162 9
chr2L 2194162 2201962 4
chr2L 2201962 2202962 9
chr2L 2202962 2205162 4
chr2L 2205162 2206362 9
chr2L 2206362 2206962 1
chr2L 2206962 2212562 2
chr2L 2212562 2218562 1
chr2L 2218562 2220562 2
chr2L 2220562 2221162 1
chr2L 2221162 2221562 3
chr2L 2221562 2222162 1
chr2L 2222162 2225162 2
chr2L 2225162 2227762 1
chr2L 2227762 2229162 3
chr2L 2229162 2230162 1
chr2L 2230162 2235362 2
chr2L 2235362 2237162 1
chr2L 2237162 2239162 9
chr2L 2239162 2239562 6
chr2L 2239562 2240362 9
chr2L 2240362 2241762 4
chr2L 2241762 2242362 9
chr2L 2242362 2243762 4
chr2L 2243762 2305762 9
chr2L 2305762 2306562 4
chr2L 2306562 2307562 9
chr2L 2307562 2309562 4
chr2L 2309562 2311962 9
chr2L 2311962 2312162 4
chr2L 2312162 2315962 9
chr2L 2315962 2331162 4
chr2L 2331162 2331962 9
chr2L 2331962 2343362 4
chr2L 2343362 2344162 9
chr2L 2344162 2355962 4
chr2L 2355962 2356762 2
chr2L 2356762 2357762 1
chr2L 2357762 2358362 4
chr2L 2358362 2361762 2
chr2L 2361762 2363362 3
chr2L 2363362 2366762 1
chr2L 2366762 2373562 2
chr2L 2373562 2377562 1
chr2L 2377562 2380562 2
chr2L 2380562 2384162 1
chr2L 2384162 2385162 2
chr2L 2385162 2420162 9
chr2L 2420162 2421562 1
chr2L 2421562 2423562 2
chr2L 2423562 2424562 4
chr2L 2424562 2427162 9
chr2L 2427162 2434162 4
chr2L 2434162 2436962 9
chr2L 2436962 2440162 4
chr2L 2440162 2440562 9
chr2L 2440562 2442562 4
chr2L 2442562 2445162 9
chr2L 2445162 2452962 4
chr2L 2452962 2454162 9
chr2L 2454162 2454962 6
chr2L 2454962 2458562 9
chr2L 2458562 2462362 4
chr2L 2462362 2489362 9
chr2L 2489362 2491562 2
chr2L 2491562 2493962 1
chr2L 2493962 2494362 7
chr2L 2494362 2499362 2
chr2L 2499362 2541962 9
chr2L 2541962 2543562 4
chr2L 2543562 2572962 9
chr2L 2572962 2574162 2
chr2L 2574162 2581362 1
chr2L 2581362 2584162 2
chr2L 2584162 2585762 1
chr2L 2585762 2725162 9
chr2L 2725162 2729562 4
chr2L 2729562 2729962 3
chr2L 2729962 2730762 1
chr2L 2730762 2736562 3
chr2L 2736562 2739762 2
chr2L 2739762 2741162 1
chr2L 2741162 2744162 2
chr2L 2744162 2749162 1
chr2L 2749162 2752562 3
chr2L 2752562 2754562 1
chr2L 2754562 2758162 3
chr2L 2758162 2761162 1
chr2L 2761162 2764762 2
chr2L 2764762 2771562 1
chr2L 2771562 2779962 3
chr2L 2779962 2784362 4
chr2L 2784362 2788162 5
chr2L 2788162 2800962 9
chr2L 2800962 2801362 4
chr2L 2801362 2805962 3
chr2L 2805962 2806762 6
chr2L 2806762 2807962 4
chr2L 2807962 2809762 3
chr2L 2809762 2811162 2
chr2L 2811162 2828962 9
chr2L 2828962 2831562 6
chr2L 2831562 2837962 9
chr2L 2837962 2838362 6
chr2L 2838362 2839962 9
chr2L 2839962 2841562 4
chr2L 2841562 2845162 9
chr2L 2845162 2847362 4
chr2L 2847362 2849162 9
chr2L 2849162 2849762 6
chr2L 2849762 2854762 9
chr2L 2854762 2855762 4
chr2L 2855762 2857362 1
chr2L 2857362 2864162 3
chr2L 2864162 2872362 2
chr2L 2872362 2873362 3
chr2L 2873362 2875962 1
chr2L 2875962 2877162 2
chr2L 2877162 2880362 1
chr2L 2880362 2882362 2
chr2L 2882362 2883162 1
chr2L 2883162 2884562 3
chr2L 2884562 2886762 1
chr2L 2886762 2890362 3
chr2L 2890362 2899162 4
chr2L 2899162 2902562 3
chr2L 2902562 2904362 4
chr2L 2904362 2910162 3
chr2L 2910162 2917962 4
chr2L 2917962 2918762 3
chr2L 2918762 2921762 4
chr2L 2921762 2926962 3
chr2L 2926962 2933362 4
chr2L 2935362 2936362 3
chr2L 2936362 2944962 4
chr2L 2944962 2954162 2
chr2L 2954162 2957562 4
chr2L 2957562 2965162 9
chr2L 2965162 2967762 7
chr2L 2967762 2968762 2
chr2L 2968762 2974362 1
chr2L 2974362 2975162 2
chr2L 2975162 2979362 1
chr2L 2979362 2986362 2
chr2L 2986362 2989162 1
chr2L 2989162 2991762 2
chr2L 2991762 2995162 1
chr2L 2995162 2998962 2
chr2L 2998962 2999562 1
chr2L 2999562 3000762 3
chr2L 3000762 3013762 4
chr2L 3015162 3017362 2
chr2L 3017362 3019362 1
chr2L 3019362 3021962 2
chr2L 3021962 3024162 1
chr2L 3024162 3028162 2
chr2L 3028162 3031762 1
chr2L 3031762 3035162 2
chr2L 3035162 3040762 1
chr2L 3040762 3041562 2
chr2L 3041562 3046762 3
chr2L 3046762 3047962 9
chr2L 3047962 3049562 4
chr2L 3049562 3050162 6
chr2L 3050162 3050762 9
chr2L 3050762 3053762 4
chr2L 3053762 3054562 9
chr2L 3054562 3055162 4
chr2L 3055162 3056162 3
chr2L 3056162 3056962 1
chr2L 3056962 3059962 3
chr2L 3059962 3079362 2
chr2L 3079362 3084362 4
chr2L 3084362 3086362 3
chr2L 3086362 3094362 4
chr2L 3094362 3096962 9
chr2L 3096962 3109162 4
chr2L 3109162 3110162 9
chr2L 3110162 3121762 4
chr2L 3121762 3123962 3
chr2L 3123962 3124962 5
chr2L 3124962 3127362 4
chr2L 3127362 3136162 9
chr2L 3136162 3137362 8
chr2L 3137362 3144562 9
chr2L 3144562 3146362 1
chr2L 3146362 3150962 2
chr2L 3150962 3152962 3
chr2L 3152962 3156562 4
chr2L 3156562 3158762 3
chr2L 3158762 3160962 1
chr2L 3160962 3163362 2
chr2L 3163362 3164562 1
chr2L 3164562 3165762 3
chr2L 3165762 3169962 2
chr2L 3169962 3171362 1
chr2L 3171362 3172962 5
chr2L 3172962 3228562 9
chr2L 3228562 3229562 4
chr2L 3229562 3269762 9
chr2L 3269762 3270362 6
chr2L 3270362 3294962 9
chr2L 3294962 3297562 2
chr2L 3297562 3298162 4
chr2L 3298162 3299962 3
chr2L 3299962 3301162 4
chr2L 3301162 3303762 3
chr2L 3303762 3309362 4
chr2L 3309362 3315762 9
chr2L 3315762 3319162 2
chr2L 3319162 3320162 1
chr2L 3320162 3322562 9
chr2L 3322562 3323962 4
chr2L 3323962 3337962 9
chr2L 3337962 3357762 4
chr2L 3357762 3364362 2
chr2L 3364362 3365562 5
chr2L 3365562 3372562 3
chr2L 3372562 3373762 1
chr2L 3373762 3375162 9
chr2L 3375162 3377962 1
chr2L 3377962 3379562 2
chr2L 3379562 3411162 9
chr2L 3411162 3413362 4
chr2L 3413362 3416562 3
chr2L 3416562 3420962 4
chr2L 3420962 3449362 9
chr2L 3449362 3451562 1
chr2L 3451562 3452162 2
chr2L 3452162 3453762 1
chr2L 3453762 3455962 2
chr2L 3455962 3457962 1
chr2L 3457962 3465162 2
chr2L 3465162 3467162 1
chr2L 3467162 3468562 2
chr2L 3468562 3470562 1
chr2L 3470562 3472562 9
chr2L 3472562 3474762 4
chr2L 3474762 3478362 3
chr2L 3478362 3479162 1
chr2L 3479162 3480562 3
chr2L 3480562 3497762 9
chr2L 3497762 3498362 6
chr2L 3498362 3499362 9
chr2L 3499362 3500162 6
chr2L 3500162 3504362 9
chr2L 3504362 3504962 6
chr2L 3504962 3506362 9
chr2L 3506362 3506762 4
chr2L 3506762 3509762 9
chr2L 3509762 3513162 2
chr2L 3513162 3515762 1
chr2L 3515762 3518962 2
chr2L 3518962 3523162 9
chr2L 3523162 3523762 2
chr2L 3523762 3526362 3
chr2L 3526362 3529162 2
chr2L 3529162 3530362 1
chr2L 3530362 3530962 9
chr2L 3530962 3555762 6
chr2L 3555762 3556162 9
chr2L 3556162 3562562 6
chr2L 3562562 3564962 7
chr2L 3564962 3567562 6
chr2L 3567562 3570362 9
chr2L 3570362 3586562 6
chr2L 3586562 3587362 9
chr2L 3587362 3588162 6
chr2L 3588162 3588762 9
chr2L 3588762 3596562 6
chr2L 3596562 3597562 9
chr2L 3597562 3618162 6
chr2L 3618162 3618962 9
chr2L 3618962 3620362 1
chr2L 3620362 3627562 2
chr2L 3627562 3630562 4
chr2L 3630562 3633562 3
chr2L 3633562 3639962 4
chr2L 3639962 3643562 3
chr2L 3643562 3649562 4
chr2L 3649562 3657562 3
chr2L 3657562 3669562 6
chr2L 3669562 3670762 9
chr2L 3670762 3674962 6
chr2L 3674962 3675762 9
chr2L 3675762 3676762 6
chr2L 3676762 3679362 9
chr2L 3679362 3682362 6
chr2L 3682362 3682962 9
chr2L 3682962 3683362 6
chr2L 3683362 3684962 9
chr2L 3684962 3690562 6
chr2L 3690562 3691362 9
chr2L 3691362 3698162 4
chr2L 3698162 3701962 9
chr2L 3701962 3704962 4
chr2L 3704962 3707562 3
chr2L 3707562 3710362 2
chr2L 3710362 3714162 1
chr2L 3714162 3717362 2
chr2L 3717362 3718162 9
chr2L 3718162 3719562 4
chr2L 3719562 3720762 9
chr2L 3720762 3721362 4
chr2L 3721362 3723562 9
chr2L 3723562 3727362 4
chr2L 3727362 3751562 9
chr2L 3751562 3753162 4
chr2L 3753162 3765362 9
chr2L 3765362 3770162 4
chr2L 3770162 3775962 3
chr2L 3775962 3776962 4
chr2L 3776962 3779562 3
chr2L 3779562 3781162 4
chr2L 3781162 3784362 2
chr2L 3784362 3786962 9
chr2L 3786962 3790562 4
chr2L 3790562 3803162 9
chr2L 3803162 3804362 1
chr2L 3804362 3805162 3
chr2L 3805162 3806562 4
chr2L 3806562 3812162 2
chr2L 3812162 3813762 1
chr2L 3813762 3861562 6
chr2L 3861562 3862362 9
chr2L 3862362 3863162 1
chr2L 3863162 3867362 2
chr2L 3867362 3868362 1
chr2L 3868362 3871362 2
chr2L 3871362 3873362 1
chr2L 3873362 3887962 2
chr2L 3887962 3888762 3
chr2L 3888762 3894162 2
chr2L 3894162 3895162 4
chr2L 3895162 3899562 3
chr2L 3899562 3901962 4
chr2L 3901962 3903962 9
chr2L 3903962 3907762 4
chr2L 3907762 3909362 9
chr2L 3909362 3916562 4
chr2L 3916562 3917962 9
chr2L 3917962 3919362 4
chr2L 3919362 3919962 9
chr2L 3919962 3921762 4
chr2L 3921762 3923962 9
chr2L 3923962 3925362 4
chr2L 3925362 3936362 9
chr2L 3936362 3936762 4
chr2L 3936762 3937362 9
chr2L 3937362 3937962 4
chr2L 3937962 3940562 9
chr2L 3940562 3943162 4
chr2L 3943162 3945562 9
chr2L 3945562 3945962 4
chr2L 3945962 3950562 9
chr2L 3950562 3951962 4
chr2L 3951962 3957962 9
chr2L 3957962 3959762 4
chr2L 3959762 3960362 9
chr2L 3960362 3960962 4
chr2L 3960962 3978362 9
chr2L 3978362 3984362 8
chr2L 3984362 4004162 9
chr2L 4004162 4008762 4
chr2L 4008762 4012562 9
chr2L 4012562 4013162 4
chr2L 4013162 4031362 9
chr2L 4031362 4032362 4
chr2L 4032362 4038562 9
chr2L 4038562 4040162 4
chr2L 4040162 4057362 9
chr2L 4057362 4057762 4
chr2L 4057762 4074562 9
chr2L 4074562 4076162 8
chr2L 4076162 4079562 9
chr2L 4079562 4080762 4
chr2L 4080762 4083962 9
chr2L 4083962 4089162 4
chr2L 4089162 4092762 9
chr2L 4092762 4093762 4
chr2L 4093762 4100962 9
chr2L 4100962 4101362 4
chr2L 4101362 4109162 9
chr2L 4109162 4117562 4
chr2L 4117562 4122962 3
chr2L 4122962 4123762 2
chr2L 4123762 4124762 3
chr2L 4124762 4125962 4
chr2L 4125962 4180962 9
chr2L 4180962 4184362 4
chr2L 4184362 4185162 9
chr2L 4185162 4186562 2
chr2L 4186562 4187962 1
chr2L 4187962 4196162 2
chr2L 4196162 4198362 1
chr2L 4198362 4198762 7
chr2L 4198762 4224162 9
chr2L 4224162 4225762 2
chr2L 4225762 4228962 1
chr2L 4228962 4229562 2
chr2L 4229562 4302762 9
chr2L 4302762 4303162 7
chr2L 4303162 4315162 9
chr2L 4315162 4318162 4
chr2L 4318162 4318962 6
chr2L 4318962 4322362 9
chr2L 4322362 4323362 8
chr2L 4323362 4331562 9
chr2L 4331562 4331762 4
chr2L 4331762 4341962 3
chr2L 4341962 4345762 2
chr2L 4345762 4354362 9
chr2L 4354362 4354762 6
chr2L 4354762 4364162 9
chr2L 4364162 4364762 6
chr2L 4364762 4367962 4
chr2L 4367962 4369962 3
chr2L 4369962 4370962 4
chr2L 4370962 4377962 3
chr2L 4377962 4381362 2
chr2L 4381362 4382962 1
chr2L 4382962 4384762 2
chr2L 4384762 4387162 1
chr2L 4387162 4387562 3
chr2L 4387562 4389962 4
chr2L 4389962 4392562 2
chr2L 4392562 4395162 1
chr2L 4395162 4400962 2
chr2L 4400962 4401562 7
chr2L 4401562 4402962 2
chr2L 4402962 4404162 1
chr2L 4404162 4405362 2
chr2L 4405362 4418562 9
chr2L 4418562 4420162 4
chr2L 4420162 4442162 9
chr2L 4442162 4448962 1
chr2L 4448962 4451362 2
chr2L 4451362 4454762 1
chr2L 4454762 4455762 2
chr2L 4455762 4460762 1
chr2L 4460762 4461762 2
chr2L 4461762 4465962 1
chr2L 4465962 4468562 2
chr2L 4468562 4476362 9
chr2L 4476362 4478162 4
chr2L 4478162 4575162 9
chr2L 4575162 4576162 8
chr2L 4576162 4576762 7
chr2L 4576762 4794162 9
chr2L 4794162 4795562 1
chr2L 4795562 4796962 2
chr2L 4796962 4807162 9
chr2L 4807162 4810362 6
chr2L 4810362 4811162 3
chr2L 4811162 4812162 6
chr2L 4812162 4813162 9
chr2L 4813162 4817162 2
chr2L 4817162 4818562 1
chr2L 4818562 4825162 9
chr2L 4825162 4829362 2
chr2L 4829362 4831162 1
chr2L 4831162 4836762 2
chr2L 4836762 4838362 1
chr2L 4838362 4839162 5
chr2L 4839162 4840762 9
chr2L 4840762 4846162 2
chr2L 4846162 4851762 1
chr2L 4851762 4853762 2
chr2L 4853762 4860562 9
chr2L 4860562 4863962 6
chr2L 4863962 4873962 9
chr2L 4873962 4875162 6
chr2L 4875162 4875762 4
chr2L 4875762 4881762 2
chr2L 4881762 4885162 1
chr2L 4885162 4885962 2
chr2L 4885962 4888762 3
chr2L 4888762 4890362 1
chr2L 4890362 4891362 5
chr2L 4891362 4893962 3
chr2L 4893962 4894762 4
chr2L 4894762 4897762 3
chr2L 4897762 4901962 4
chr2L 4901962 4904162 2
chr2L 4904162 4907962 4
chr2L 4907962 4912962 9
chr2L 4912962 4917162 4
chr2L 4917162 4928362 9
chr2L 4928362 4930562 4
chr2L 4930562 4934762 9
chr2L 4934762 4935562 8
chr2L 4935562 4937362 9
chr2L 4937362 4942362 7
chr2L 4942362 4944162 2
chr2L 4944162 4946962 1
chr2L 4946962 4948362 2
chr2L 4948362 4949962 1
chr2L 4949962 4953162 9
chr2L 4953162 4953562 4
chr2L 4953762 4955162 9
chr2L 4955162 4956362 1
chr2L 4956362 4958562 2
chr2L 4958562 4958962 7
chr2L 4958962 4959762 8
chr2L 4959762 4961162 9
chr2L 4961162 4961362 8
chr2L 4961362 4961762 7
chr2L 4961762 4963762 9
chr2L 4963762 4964762 5
chr2L 4964762 4981962 1
chr2L 4981962 4983162 3
chr2L 4983162 4985962 2
chr2L 4985962 4987362 1
chr2L 4987362 4996562 2
chr2L 4996562 5008362 3
chr2L 5008362 5012162 1
chr2L 5012162 5020362 2
chr2L 5020362 5030962 3
chr2L 5030962 5041962 2
chr2L 5041962 5044362 1
chr2L 5044362 5051362 2
chr2L 5051362 5060162 1
chr2L 5060162 5062362 3
chr2L 5062362 5068762 2
chr2L 5068762 5069762 7
chr2L 5069762 5070362 2
chr2L 5070362 5072562 1
chr2L 5072562 5075562 2
chr2L 5075562 5078962 5
chr2L 5078962 5080362 3
chr2L 5080362 5082562 4
chr2L 5082562 5092962 3
chr2L 5092962 5095362 1
chr2L 5095362 5096162 2
chr2L 5096162 5097562 1
